V0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.024795400511986
0.0492148521034327
0.0728885562904176
0.0954589145220713
0.116586377453482
0.135954997998178
0.153277597025451
0.168300456925817
0.180807466017459
0.19062364578038
0.197618003035218
0.201705660264022
0.202849229118792
0.201059404585889
0.196394770066509
0.188960816585361
0.178908192238953
0.16643021062962
0.151759659194382
0.13516495982911
0.116945744839835
0.0974279208496845
0.0769583016945466
0.0558988984149875
0.034620960080244
0.0134988632697717
-0.00709604947821757
-0.026801581104334
-0.0452706410275875
-0.0621769578523573
-0.0772204500038568
-0.0901321661281987
-0.100678714155311
-0.108666106316305
-0.113942956993697
-0.116402980905781
-0.115986750611046
-0.112682684476367
-0.106527248884181
0
0.0488457928232799
0.0969517328077672
0.143590070401292
0.188057063987684
0.229684490522096
0.267850573242772
0.301990147117875
0.331603895197757
0.356266504293183
0.375633606138142
0.389447390130916
0.397540795551661
0.399840214471221
0.396366661011245
0.387235387788941
0.372653955867528
0.352918789917524
0.328410275157549
0.299586476578393
0.266975583567756
0.231167203974095
0.192802650533083
0.152564379119292
0.111164752207347
0.0693343120024941
0.0278097557484869
-0.0126781893912321
-0.0514167928350414
-0.0877230510424649
-0.120954929366102
-0.150521930751428
-0.175894817789318
-0.196614328523564
-0.212298742932637
-0.222650175870586
-0.227459493156397
-0.226609770101379
-0.220078235689174
-0.207936670480094
0
0.0714297998225645
0.141779546096551
0.209986852584963
0.275024377721706
0.335916626825624
0.391755903416689
0.44171714784834
0.485071419733536
0.52119780290281
0.549593537525072
0.569882213121195
0.581819888028813
0.585299034911863
0.580350247591561
0.567141681221025
0.545976235030436
0.517286523922894
0.481627721494672
0.439668391991738
0.392179461723734
0.340021510995192
0.284130595180446
0.225502827710935
0.165177978065107
0.104222354018438
0.0437112491587052
-0.0152887561931503
-0.0717373501106223
-0.124637612055183
-0.173052422646964
-0.216119890831309
-0.253067545189101
-0.283225056424898
-0.306035282176918
-0.321063452831192
-0.328004347536544
-0.326687342606845
-0.317079249420468
-0.299284895211023
0
0.0918725491346312
0.18235944425962
0.270097695130788
0.353769267083489
0.43212263504911
0.50399324603797
0.568322554269003
0.624175316555111
0.670754864109162
0.70741610015053
0.733676010020681
0.749221511345823
0.753914515444969
0.747794116956145
0.731075875790714
0.704148203252049
0.667565911686737
0.622041033593963
0.568431060937469
0.507724797748865
0.441026058286098
0.369535478373393
0.294530738518752
0.217345523473563
0.139347563638269
0.061916118788007
-0.0135807262548986
-0.0858085812887384
-0.153488716059498
-0.215419110666017
-0.270494245480469
-0.317723305711959
-0.356246501764102
-0.385349237465809
-0.404473893580653
-0.413229033144079
-0.41139587749702
-0.398931946684447
-0.375971804432709
0
0.109567056207212
0.21748724415027
0.322140627702483
0.421960693012039
0.515459961894302
0.601254308124772
0.678085577569012
0.7448421409266
0.800577041800111
0.844523442270374
0.876107112517791
0.894955759548376
0.900905041965879
0.894001172126366
0.874500063026027
0.842863033987421
0.799749145692902
0.746004290439415
0.682647216748234
0.61085271778219
0.531932259575629
0.447312367104677
0.358511123027507
0.267113164902219
0.17474359133516
0.0830412054204858
-0.00636846529144426
-0.0918999293921244
-0.172033833477526
-0.245341976786929
-0.310510827976458
-0.36636315797292
-0.4118774337775
-0.44620465484187
-0.468682355618248
-0.478845544400754
-0.47643439886452
-0.461398591946068
-0.433898177019504
0
0.123993431589919
0.246131527521345
0.364589287444781
0.477601883781074
0.583493511659131
0.680704777863171
0.76781817930329
0.843581252881616
0.906927016847879
0.956991368195564
0.993127150613194
1.01491466215453
1.02216843022972
1.01494014278722
0.993517687648447
0.958420315837188
0.910390008366467
0.850379188261223
0.779534979584074
0.699180271908252
0.610791901116545
0.515976304736943
0.416443051477889
0.313976679518001
0.210407305864361
0.107580489264108
0.00732684140519484
-0.0885681147273818
-0.178393344531602
-0.260540476876264
-0.333530292070024
-0.396037087878773
-0.446910523589691
-0.485194583517132
-0.510143348628633
-0.521233317362391
-0.518172073350898
-0.500903157728944
-0.469607066003989
0
0.134735297032587
0.267466204789421
0.396221097953817
0.519093341427376
0.634272450015275
0.740073670170238
0.834965498328033
0.917594684236011
0.986808308957347
1.04167257524975
1.08148800198023
1.10580077326146
1.11441005611119
1.10737116660872
